1.4824533,0.07412885,1.4585233,0.057909697,1.5067585,0.096236795
0.7274487,0.400146,0.67852217,0.35363078,0.7753911,0.4423273
0.7633541,0.07747907,0.73722094,0.053427566,0.788813,0.113012895
0.6723843,0.08859969,0.6551189,0.071804136,0.6905665,0.11515762
1.3330562,0.1625423,1.2999287,0.13522562,1.3675878,0.19543609
1.1927979,0.32425705,1.125904,0.27524704,1.2576802,0.37469298
0.8752192,0.2711665,0.8278673,0.23835889,0.9221533,0.30840206
0.37278977,0.08225692,0.35166472,0.039311476,0.39410162,0.13452019
0.15085526,0.21113199,0.13670425,0.09960334,0.17108119,0.33088267
1.2679486,0.29843175,1.1906439,0.25006327,1.3406692,0.35010898
0.5558739,0.24071714,0.52667177,0.20617267,0.5855018,0.27646527
0.24562345,0.43145978,0.22799258,0.34399235,0.26662126,0.510069
1.4838679,0.29301596,1.4038205,0.24746896,1.5588306,0.3410203
0.28623986,0.36382157,0.2668767,0.28821522,0.30697444,0.43504167
0.30381328,0.34361622,0.28478727,0.27258217,0.32595944,0.41025215
0.37836793,0.3630895,0.35705537,0.30305693,0.39936078,0.41764474
0.89315677,0.30330864,0.8454813,0.2669714,0.9395342,0.3426544
1.7743521,0.17597723,1.734973,0.15548912,1.8129585,0.19883212
1.5714428,0.3420848,1.4774742,0.28722936,1.6578763,0.39765105
1.8213603,0.3396544,1.7162682,0.28226876,1.9209592,0.399763
0.28074622,0.12323407,0.2753324,0.06799562,0.2858191,0.18555342
1.0677193,0.045095384,1.0618327,0.033906173,1.0758364,0.06970456
1.5785568,0.19645943,1.5339088,0.1647197,1.6203111,0.22951208
0.87194204,0.09692546,0.8494544,0.07245596,0.89457023,0.13346192
1.5060492,0.3176492,1.4228834,0.2702015,1.5844777,0.36752677
0.8606897,0.059688956,0.8370981,0.041308235,0.88516283,0.09283431
1.4754431,0.40300685,1.3674592,0.3432461,1.5767735,0.46399644
0.85696864,0.26837105,0.81291413,0.23379475,0.9011352,0.30847642
1.069429,0.21094911,1.0287815,0.17714092,1.1101484,0.25194746
0.3459488,0.23558506,0.32807642,0.17988491,0.3646713,0.2929861
1.4893246,0.35252857,1.3969816,0.29758406,1.574924,0.4085164
1.4602888,0.43133494,1.3451638,0.36690748,1.5683908,0.49563682
0.6858712,0.34568003,0.6418014,0.2990638,0.73078364,0.38994655
1.3789866,0.33771712,1.2921226,0.28719634,1.4602863,0.39016572
1.8029938,0.2772948,1.720912,0.23586212,1.8786223,0.32242176
0.62585557,0.1705252,0.6011366,0.14749822,0.6503936,0.19958167
1.3246329,0.15619178,1.2912785,0.12894464,1.3584473,0.18877272
0.42159426,0.068746716,0.40083417,0.035185166,0.44236925,0.11128616
0.61897254,0.33251917,0.5838223,0.29312068,0.65477926,0.36997664
1.7797947,0.4425245,1.6450468,0.37273145,1.905342,0.513975
0.9795338,0.18765277,0.94657314,0.15808529,1.0119268,0.22554132
0.5341873,0.43685064,0.48921818,0.38085026,0.5791381,0.48424
1.3131878,0.062728256,1.2952241,0.046558775,1.331079,0.08872929
1.6089919,0.38579693,1.4922886,0.32287556,1.7161106,0.449351
1.4284406,0.01324036,1.4090527,-0.0008120313,1.4477376,0.038677976
0.36326024,0.35095513,0.339585,0.28446653,0.3902883,0.41357833
1.8094037,0.42639613,1.6765194,0.35804498,1.9325271,0.49573594
1.2672986,0.31956744,1.19407,0.27160597,1.3374515,0.37025914
1.3988571,0.33109975,1.3119076,0.28188974,1.4803808,0.38302526
0.21863562,0.3339922,0.20419331,0.2421857,0.23687062,0.4250481
0.7872481,0.008056104,0.7627146,-0.006051503,0.8104596,0.037941754
1.6859765,0.03965959,1.6669568,0.022919722,1.7036452,0.06400199
1.8404987,0.43933067,1.7075914,0.37517256,1.9626584,0.50412285
1.2426063,0.17821534,1.2099987,0.1525724,1.2756059,0.20938475
1.8462183,0.3979312,1.7298326,0.33560383,1.9547589,0.46082228
1.3332045,0.35208625,1.2530872,0.30052704,1.4093088,0.4053889
0.649391,0.44586056,0.60078704,0.38984907,0.69923985,0.49407458
1.0042223,0.12968898,0.97942686,0.10776426,1.0292871,0.16165441
1.5993161,0.09489296,1.5689827,0.076799296,1.6278625,0.117965996
1.906661,0.030180372,1.8846575,0.018400885,1.9275867,0.052611887
1.0988953,0.43147865,1.011437,0.3697034,1.1831565,0.49055225
