1.485527,0.089883246,0.00055116165,0.0002128895
0.7455368,0.39709073,0.0026580428,0.0021705586
0.7645135,0.07136404,0.0002658803,0.00042635706
0.66692555,0.095288254,0.00026496063,0.00048766503
1.3004817,0.17071381,0.0012918495,0.00079253677
1.1660035,0.28874734,0.004257373,0.0027790577
0.845289,0.26353964,0.0011362565,0.0014302913
0.37078184,0.077736326,0.00017174489,0.001635273
0.15252984,0.24662742,0.00013851412,0.01897134
1.2276059,0.31428745,0.004305751,0.002055215
0.54479575,0.2362425,0.00050052337,0.0012320314
0.24011731,0.402107,0.00023254975,0.0055156127
1.4616191,0.28680786,0.0065018404,0.0024484678
0.2760641,0.3318809,0.00026482195,0.0042415108
0.2995873,0.32175866,0.0003238388,0.0029943767
0.3837116,0.35278264,0.00052171195,0.0022486812
0.9020425,0.28511634,0.0018231118,0.0017693118
1.7980952,0.15486899,0.0022674068,0.00093360676
1.5598722,0.35782275,0.016050115,0.0034914326
1.8133948,0.33855614,0.011254874,0.0028328423
0.29482216,0.14015305,0.00021064139,0.004571289
1.0511154,0.07143688,0.00029010777,0.00019561847
1.621386,0.19055,0.0026408145,0.0010491853
0.8970232,0.07482744,0.00039882326,0.00045486953
1.4830964,0.31542274,0.008106506,0.00267899
0.8297143,0.0654016,0.00028145753,0.00031415114
1.4256881,0.40727586,0.01657224,0.0031285672
0.85214055,0.25812453,0.0011702065,0.001269141
1.0721887,0.2143766,0.0013599646,0.0011771976
0.36396363,0.21932976,0.00035021422,0.0026063165
1.4856119,0.3440327,0.010889033,0.0028733888
1.5270228,0.3988053,0.0210022,0.0024463257
0.68399036,0.34757707,0.0013435631,0.0022142031
1.3520175,0.33100954,0.0069945673,0.0025360973
1.7811252,0.30537066,0.009666401,0.0037576295
0.6227912,0.16742678,0.0003683577,0.00090761087
1.3051785,0.16157416,0.0011998692,0.00071372045
0.4107332,0.081149064,0.00020602507,0.00092316256
0.6168204,0.31854355,0.0010086753,0.0019700879
1.7674686,0.45984945,0.030109223,0.0023021412
0.9945631,0.1794723,0.000889767,0.00092602073
0.5192435,0.43052644,0.0017659382,0.0024093918
1.3256786,0.052396514,0.00035990993,0.00017225333
1.6120197,0.40104118,0.018638033,0.0026502518
1.4253092,0.026530957,0.00025811107,8.4972424e-05
0.3661599,0.3240575,0.00042007648,0.002347603
1.8136622,0.43693426,0.023039067,0.0027973023
1.2533809,0.31137136,0.0047495756,0.0024131634
1.3493322,0.32230863,0.0061399885,0.0023181525
0.20866288,0.30059484,0.00017362408,0.010256682
0.78853464,0.016420519,0.00018446906,0.00020015921
1.7064924,0.03611598,0.0003469091,9.553619e-05
1.846455,0.46256354,0.024450306,0.0030971426
1.2221329,0.19767635,0.0012853829,0.00082056486
1.8503437,0.39980105,0.014051759,0.003815892
1.3393413,0.35449076,0.00995819,0.0036739637
0.61485267,0.44915456,0.0022788248,0.0024232478
1.0075766,0.11296076,0.0004579038,0.000366131
1.615522,0.10973898,0.0008135398,0.00033136352
1.9043685,0.0318254,0.00039739563,8.031332e-05
1.0530585,0.43884304,0.0091190105,0.0027675265
0.7760769,0.24239933,0.0007827789,0.0010641407
1.0997751,0.052808978,0.0002526706,0.00018385667
0.725731,0.13202201,0.00037616666,0.00057882565
1.7407837,0.014703846,0.00028357166,6.2640196e-05
1.5723784,0.1568853,0.0017564392,0.00065759633
1.0174389,0.034547217,0.00022147194,0.00018185061
0.77224314,0.35270667,0.001723783,0.0020769215
1.9916643,0.075934984,0.0006617136,0.00021654974
0.99053335,0.059920944,0.0002762698,0.00020905853
1.3748955,0.4427456,0.020845477,0.0030727412
0.9185488,0.03368386,0.00025613737,0.00021259616
1.0874681,0.057532333,0.00027466015,0.00016964189
0.9507115,0.14143899,0.00057949324,0.0006172135
0.22160567,0.335225,0.00019836306,0.009142006
0.44721293,0.44351268,0.0015767494,0.0020099122
0.7046975,0.16705742,0.0005141889,0.00082836376
1.2131187,0.36041555,0.0073693325,0.0030687877
0.7529726,0.45503616,0.0041581485,0.0025844988
1.5312771,0.35881856,0.01411968,0.003752847
1.4588643,0.36014536,0.015021651,0.0035058013
0.9068394,0.15895352,0.0005416138,0.0005301282
0.27382383,0.10745207,0.00013906046,0.006151388
1.177661,0.41044894,0.009160667,0.0029106198
1.0643713,0.096422024,0.00038382228,0.00034025233
0.6161126,0.0847388,0.00018578883,0.000500545
0.66934025,0.31581727,0.0011149438,0.001909494
1.8233162,0.3871775,0.018061196,0.0036324621
0.34343037,0.13415544,0.00020499899,0.0028165353
1.144069,0.23254201,0.0019357431,0.0013238252
1.1783442,0.13205545,0.0007243545,0.0006082693
1.7622534,0.3306546,0.011159581,0.0038896892
1.6427565,0.06996975,0.000549153,0.00021887614
1.119552,0.399191,0.0081579825,0.0029869322
1.2410028,0.2511341,0.0026385658,0.001710371
0.3012886,0.118947856,0.00018226347,0.0043513444
1.0396525,0.039256275,0.00021544863,0.00016353544
0.7173966,0.19653293,0.00058612175,0.0010533388
0.5696124,0.17623009,0.0002781492,0.00096286676
1.0966271,0.10803772,0.00051127793,0.0004678783
1.5296683,0.27687326,0.0066064945,0.0031882399
1.27244,0.38677958,0.013045067,0.0033802788
1.4632993,0.26202723,0.005521383,0.002514407
1.0433092,0.14434585,0.00061160594,0.00059504295
1.0712917,0.37132686,0.0065823677,0.0027575344
1.3614373,0.2716986,0.0043921806,0.0023387799
1.8643191,0.049309947,0.0004451571,0.0001045009
1.5254897,0.30170676,0.008784717,0.0029779521
0.26674506,0.3050971,0.000218815,0.0054637454
0.5118668,0.10707606,0.00019200049,0.00079608656
1.6098009,0.2484723,0.0054647666,0.0021921222
1.0879282,0.40229866,0.0068493234,0.002677355
0.716951,0.19029434,0.00058108853,0.00090496126
0.3294127,0.2083226,0.000280378,0.0033409726
0.22217517,0.3353868,0.00018674906,0.008978258
0.53407764,0.224547,0.00040156566,0.0011534033
1.0239257,0.09204463,0.00044798668,0.0004995529
1.802817,0.2295818,0.004560302,0.0021109087
0.59860826,0.48199323,0.0030281893,0.0024524569
0.32073265,0.29216632,0.00035759312,0.003779152
0.33128375,0.37764424,0.00049257115,0.002521645
0.4931704,0.52076703,0.0022024259,0.0027485676
0.3674886,0.19371065,0.00029968953,0.0017692511
0.73728955,0.158456,0.000425462,0.0006738308
0.20141087,0.2065716,0.0001394034,0.013179815
1.0898083,0.31331894,0.003537015,0.002384054
1.6753628,0.4098995,0.024609212,0.0034558598
1.969148,0.059505917,0.00046662087,0.0001296259
0.2663701,0.25710568,0.00021797177,0.0066340216
1.6195168,0.11953131,0.001174866,0.0004994181
0.18217902,0.27249715,0.00014605012,0.01448333
1.918754,0.269277,0.0050468403,0.0023842219
1.1802148,0.3576205,0.0068179793,0.003112581
0.7383975,0.32874426,0.0016813768,0.0021150233
1.1933664,0.37163863,0.007421218,0.0026874715
0.19096702,0.27786365,0.00015337983,0.0136318365
1.0140969,0.021220705,0.00021336853,0.00013735124
0.508118,0.35701063,0.0007781006,0.002332066
1.8164848,0.039700963,0.00048252565,0.000118986296
1.0113312,0.03360177,0.00022160649,0.00017967392
1.4096979,-8.263625e-05,0.00022558862,7.304392e-05
1.708326,0.34637347,0.013244498,0.0032742126
1.7696679,0.28863862,0.007800859,0.0033122364
0.20527273,0.21905337,0.00014295365,0.013091623
1.5812912,0.25388756,0.0053315326,0.0021425406
0.6834098,0.33413553,0.0012630998,0.0021647785
0.843662,0.4399857,0.0046173134,0.0025181172
1.679033,0.09687547,0.00065746653,0.0002327403
0.87088597,0.034632668,0.0002612588,0.00026650733
0.6780883,0.14891374,0.0004087197,0.00084661425
0.49819854,0.21626152,0.00039928805,0.0013578762
1.6481515,0.21184608,0.0036112287,0.0014374366
0.7056581,0.39193252,0.0018199765,0.0023386795
0.13440582,0.24330318,0.00013899509,0.02143544
1.9815927,0.09595386,0.0007241501,0.0002943196
0.6587103,0.45702702,0.0029880959,0.0025152527
1.4369546,0.377538,0.012094063,0.0029673001
0.9023166,0.24236572,0.00090296427,0.0010444457
0.59429705,0.24183062,0.00048726323,0.001290014
0.20911351,0.26190075,0.00015899031,0.012079158
1.7436651,0.05475507,0.00045006993,0.000120490426
1.288357,0.44286838,0.018566368,0.0033730099
1.392579,0.12656406,0.00093064085,0.00049551134
1.775075,0.34895244,0.01245419,0.0029118536
