0.83471286,1.4602927,0.79967725,1.2925906,0.86850977,1.6308212
0.57121885,3.6233935,0.55222476,3.3782468,0.5901296,3.85846
0.11933693,2.502854,0.08931264,2.2919195,0.14842188,2.7048743
0.3376235,3.9598098,0.31900796,3.7072074,0.35358137,4.2044945
0.33259538,1.6619339,0.30232668,1.4795346,0.35884002,1.8482442
0.69483614,2.1331186,0.6744678,1.9225464,0.7120103,2.3444047
1.0134672,3.880727,0.98798025,3.6542397,1.0385723,4.1017427
0.3875715,2.1167984,0.3621671,1.9155343,0.4089995,2.3182895
0.34062925,1.244597,0.30529392,1.0803123,0.37290928,1.4136322
0.49229175,2.2977152,0.4681497,2.0886474,0.5129067,2.5068994
0.8162683,2.2240348,0.7928821,2.025218,0.83984077,2.4221785
0.9821131,1.3744094,0.94158375,1.2129653,1.0169665,1.5438266
0.7370043,1.3051823,0.7007113,1.144259,0.7735482,1.4690242
0.6358305,2.0210445,0.61228156,1.8168716,0.6540935,2.2281578
0.5450426,1.3401558,0.51409113,1.161228,0.57307553,1.5225954
0.25820896,2.4868708,0.22992644,2.2848241,0.28481558,2.6874394
0.8204701,2.7454476,0.80364835,2.5222101,0.8360851,2.9673502
0.31201696,1.4229083,0.27887464,1.2481408,0.34259707,1.6009896
0.18917999,2.489264,0.1634902,2.2780821,0.21139094,2.6979222
0.9227675,1.5747137,0.8889681,1.4007504,0.95393413,1.7526124
0.49494806,2.4841056,0.47320297,2.2658377,0.5128059,2.7012932
0.9762008,3.5563037,0.9522402,3.3299706,0.9996608,3.7775373
0.41544268,1.5887747,0.38832173,1.3995583,0.43983895,1.7799041
0.50453484,3.773405,0.48578748,3.5194075,0.51956594,4.019005
0.6307125,2.2987113,0.6083373,2.0853958,0.6485498,2.512649
0.6565132,2.0695674,0.6313468,1.8712399,0.6772991,2.271344
0.5167054,3.9902527,0.4990048,3.733146,0.5308193,4.2383885
0.94536674,3.6022122,0.92364144,3.3774335,0.96799636,3.8226566
0.3546686,3.189646,0.33412883,2.954941,0.37121397,3.421096
0.5908187,1.6478999,0.5641074,1.4558296,0.6135702,1.8431103
0.253116,1.4054472,0.21874884,1.2340381,0.28582713,1.5792795
0.3107725,1.2140452,0.2728397,1.056795,0.35027504,1.3724914
0.096481025,3.6898775,0.069257855,3.4390087,0.121402144,3.9251006
0.40434238,1.544891,0.37518597,1.3631446,0.43082288,1.7298667
0.38113204,3.396637,0.36178073,3.1525729,0.3940003,3.6379483
0.9735218,1.6338507,0.9405923,1.4579878,1.0049319,1.8118231
0.8084755,3.6853688,0.7957618,3.445554,0.8213098,3.922608
0.5070679,1.8889714,0.48235264,1.686933,0.52675915,2.0933356
1.0048293,2.4163668,0.98023653,2.2129736,1.0270011,2.621075
0.14170077,2.1769009,0.10895714,1.9824195,0.17673653,2.3625567
0.9268501,1.3847309,0.89097524,1.219918,0.95916027,1.555264
0.38242152,3.6066818,0.36434576,3.3609705,0.39610255,3.8474808
0.4063058,2.038521,0.38245648,1.836731,0.4282456,2.2396631
0.5905562,1.7311718,0.5635146,1.5406897,0.61428785,1.924622
0.65036416,2.350425,0.629161,2.1376069,0.66826165,2.5632277
0.9829339,1.1761315,0.9385085,1.0274744,1.0258462,1.3291502
0.64236885,1.7619132,0.61452913,1.572164,0.6675581,1.9541948
0.2425673,1.174459,0.19976692,1.0244815,0.2845065,1.3284582
0.3993951,1.1456273,0.3613492,0.9866738,0.4345031,1.3099804
0.12192461,2.4621973,0.09180227,2.2547982,0.15317774,2.659225
0.11770861,3.720321,0.09142363,3.4753253,0.14361405,3.9496088
0.6102729,3.4665546,0.594519,3.2226045,0.6248075,3.7048247
0.48464805,1.6358099,0.45750815,1.4483356,0.5073774,1.8270442
0.7486403,2.9483366,0.73444045,2.7157614,0.75965214,3.1811397
0.13597712,1.5697227,0.09762627,1.4004679,0.17547616,1.7373605
0.23836449,2.419539,0.20855394,2.2211735,0.26679313,2.6167152
0.24365649,3.4814131,0.2238498,3.2369535,0.25779468,3.7238438
0.9345485,1.9236119,0.9049078,1.7356393,0.96130013,2.114072
0.5934006,3.781571,0.5770924,3.5315444,0.60728276,4.025733
