pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
9.688776000000000055e-01,9.972467000000000414e-01,1.430688600000000088e+00,1.481226200000000048e+00,0.000000000000000000e+00,9.662832400492104012e-01,1.134032495125249840e+00
6.996239400000000552e-01,7.756712000000000051e-01,1.337615400000000010e+00,1.267595000000000027e+00,0.000000000000000000e+00,8.207503883642091047e-01,1.084647869126197151e+00
6.477967999999999504e-01,5.981419700000000228e-01,2.061660799999999849e+00,2.027200199999999786e+00,0.000000000000000000e+00,7.872830494809347490e-01,1.374701603985388543e+00
5.694682599999999484e-01,5.069187000000000554e-01,1.333306000000000102e+00,1.291515600000000097e+00,0.000000000000000000e+00,7.381717686284134938e-01,1.084043726055365253e+00
2.851282399999999773e-01,2.845385699999999907e-01,2.381181199999999887e+00,2.586080799999999957e+00,0.000000000000000000e+00,5.193491118698481124e-01,1.476569673262999149e+00
7.912352700000000461e-01,8.464638599999999569e-01,2.715618999999999783e+00,2.512436000000000114e+00,0.000000000000000000e+00,8.754985608212043635e-01,1.585474250815824382e+00
2.454935199999999929e-01,2.766614299999999860e-01,1.595313299999999934e+00,1.629174099999999958e+00,0.000000000000000000e+00,4.710833047349481384e-01,1.195321086570466207e+00
1.940156199999999997e-01,2.039599099999999943e-01,2.450145200000000134e+00,2.491682799999999975e+00,0.000000000000000000e+00,4.199629626526605874e-01,1.499880561911514310e+00
9.137853400000000015e-01,9.174691999999999847e-01,1.518074900000000005e+00,1.635105800000000054e+00,0.000000000000000000e+00,9.386263100936389492e-01,1.168071530343925524e+00
5.157099000000000544e-01,5.246815000000000229e-01,2.553143500000000010e+00,2.566422699999999946e+00,0.000000000000000000e+00,6.976044437931857578e-01,1.536463146320145245e+00
9.841393999999999975e-01,9.882917399999999741e-01,3.514931199999999922e+00,3.772067999999999977e+00,0.000000000000000000e+00,9.821633265399395407e-01,1.811976986608825557e+00
3.833858399999999778e-01,4.026218400000000086e-01,1.680596699999999943e+00,1.802760600000000046e+00,0.000000000000000000e+00,6.004719477211237777e-01,1.229641939753195023e+00
5.415582700000000083e-01,5.295259399999999728e-01,3.839932000000000123e+00,3.946642399999999995e+00,0.000000000000000000e+00,7.197050298559820591e-01,1.896576020095160908e+00
5.981178000000000328e-01,6.233071000000000028e-01,2.242924499999999988e+00,2.649936700000000034e+00,0.000000000000000000e+00,7.585684543928781221e-01,1.430778948684946261e+00
6.415942300000000431e-01,6.095071399999999473e-01,2.012462600000000101e+00,1.598828600000000044e+00,0.000000000000000000e+00,7.844658055007879272e-01,1.353230911559442529e+00
4.966048599999999813e-01,5.055631000000000430e-01,4.024987699999999613e+00,3.940513800000000177e+00,0.000000000000000000e+00,6.897797257095920065e-01,1.942088695193914027e+00
9.080894000000000466e-01,9.579693700000000423e-01,3.526450999999999780e+00,3.452355600000000191e+00,0.000000000000000000e+00,9.420631613644596669e-01,1.814351812631717742e+00
3.570238399999999812e-01,3.460484699999999969e-01,3.056594399999999823e+00,3.556531399999999898e+00,0.000000000000000000e+00,5.735898098815912505e-01,1.687090157638293064e+00
5.414532399999999468e-01,5.593355300000000252e-01,1.794718999999999953e+00,1.606009500000000090e+00,0.000000000000000000e+00,7.198865466168957727e-01,1.272683385606962370e+00
2.919752299999999745e-01,3.208435199999999932e-01,1.470522799999999908e+00,1.616668299999999947e+00,0.000000000000000000e+00,5.157781499831104455e-01,1.148241002577420566e+00
2.871913600000000066e-01,2.752331499999999820e-01,1.303090999999999999e+00,1.132154499999999953e+00,0.000000000000000000e+00,5.070425524549196927e-01,1.073791273944801672e+00
1.375050499999999898e-01,1.227292600000000067e-01,3.567788600000000088e+00,3.658832299999999815e+00,0.000000000000000000e+00,3.388213245945420060e-01,1.828293822119409828e+00
4.295484999999999998e-01,4.313198599999999994e-01,1.611590499999999926e+00,1.606500500000000109e+00,0.000000000000000000e+00,6.377277945957821048e-01,1.200290256562969837e+00
3.681106299999999942e-01,3.754725800000000002e-01,3.288866500000000137e+00,3.265654300000000010e+00,0.000000000000000000e+00,5.837848918908402629e-01,1.753842353234748241e+00
9.131154999999999688e-01,9.712648400000000182e-01,1.731768299999999927e+00,1.676452400000000065e+00,0.000000000000000000e+00,9.394047051191515285e-01,1.251504454646486630e+00
8.827625500000000347e-01,8.098965999999999665e-01,3.904827000000000048e+00,3.555694599999999816e+00,0.000000000000000000e+00,9.250169728172559225e-01,1.914664278666105890e+00
4.966962300000000163e-01,5.240641000000000327e-01,1.818914399999999931e+00,1.889510500000000093e+00,0.000000000000000000e+00,6.897182033265469858e-01,1.279418500726013486e+00
9.025522499999999448e-01,9.437113000000000307e-01,2.490987300000000015e+00,2.333258999999999972e+00,0.000000000000000000e+00,9.364749329266640610e-01,1.515588598531936615e+00
1.125124400000000052e-01,1.234247759999999999e-01,2.130570399999999864e+00,2.687237999999999793e+00,0.000000000000000000e+00,3.075702927787402619e-01,1.392162275024000140e+00
9.464128600000000224e-01,9.265930700000000186e-01,1.510240400000000038e+00,1.290030699999999975e+00,0.000000000000000000e+00,9.554359214515644183e-01,1.167317480379695294e+00
3.781881300000000112e-01,3.956568500000000044e-01,3.640939200000000042e+00,3.987222399999999833e+00,0.000000000000000000e+00,5.956872501573287071e-01,1.844914008836184172e+00
3.800756299999999976e-01,3.817246000000000250e-01,2.162624399999999891e+00,2.444332100000000008e+00,0.000000000000000000e+00,5.974371766135749828e-01,1.405025515782542644e+00
5.889575500000000519e-01,5.969419999999999726e-01,1.886426299999999889e+00,1.525315500000000046e+00,0.000000000000000000e+00,7.537418656277492524e-01,1.306081199619686828e+00
6.355418000000000456e-01,6.300592400000000204e-01,2.408030500000000185e+00,2.217640199999999950e+00,0.000000000000000000e+00,7.826700454214406966e-01,1.485859683819437782e+00
9.067686000000000357e-01,9.424993400000000188e-01,1.176765199999999956e+00,1.340296099999999990e+00,0.000000000000000000e+00,9.365983450764794327e-01,1.015862293817424877e+00
6.105874999999999497e-01,5.952659999999999618e-01,1.668770899999999946e+00,1.813805799999999913e+00,0.000000000000000000e+00,7.642932879464532370e-01,1.225227815551050981e+00
2.607005499999999754e-01,1.852903399999999978e-01,1.323509700000000011e+00,1.167718500000000104e+00,0.000000000000000000e+00,4.860658700217492245e-01,1.080645316466045669e+00
4.045913199999999765e-01,4.183643000000000223e-01,1.177421899999999910e+00,1.216672699999999940e+00,0.000000000000000000e+00,6.094737073902368740e-01,1.019536021923698410e+00
1.325661200000000095e-01,1.329198799999999903e-01,2.600193500000000046e+00,2.511700600000000172e+00,0.000000000000000000e+00,3.388763786397629429e-01,1.547240026628060150e+00
1.481579000000000090e-01,1.481847900000000107e-01,3.649863199999999974e+00,3.871897500000000214e+00,0.000000000000000000e+00,3.543646709253053806e-01,1.847898049135828336e+00
6.360706000000000415e-01,6.211883999999999739e-01,3.212483399999999989e+00,2.955304899999999790e+00,0.000000000000000000e+00,7.824614367494413525e-01,1.727647822908361164e+00
4.421450499999999839e-01,4.855906400000000178e-01,1.631050200000000006e+00,1.717923199999999984e+00,0.000000000000000000e+00,6.485908032033756987e-01,1.207608463037585622e+00
6.925140600000000424e-01,7.039633400000000485e-01,2.950327900000000003e+00,3.236344799999999911e+00,0.000000000000000000e+00,8.169899264984850085e-01,1.654097125322452122e+00
1.750224800000000080e-01,1.938187500000000119e-01,1.556906099999999959e+00,1.397526100000000104e+00,0.000000000000000000e+00,3.883075198859790578e-01,1.178017402248370926e+00
2.307112799999999908e-01,2.461882499999999974e-01,2.263412999999999897e+00,2.168185699999999994e+00,0.000000000000000000e+00,4.627145016097939378e-01,1.436915307177148771e+00
2.337572900000000065e-01,2.191683000000000103e-01,3.205818700000000021e+00,3.498847500000000110e+00,0.000000000000000000e+00,4.612015069359596264e-01,1.727327270669921422e+00
9.248328000000000104e-01,9.333561700000000405e-01,1.808772000000000046e+00,1.812380700000000067e+00,0.000000000000000000e+00,9.451295678371298692e-01,1.280727332417013642e+00
6.363935499999999745e-01,6.084884000000000404e-01,3.926804499999999809e+00,3.982873699999999850e+00,0.000000000000000000e+00,7.802597003562339317e-01,1.919269678810145763e+00
9.112509500000000040e-01,8.015287500000000120e-01,4.082257000000000247e+00,3.846541000000000210e+00,0.000000000000000000e+00,9.388868941464674212e-01,1.960118389281626960e+00
2.138248399999999882e-01,1.841181000000000068e-01,1.582429899999999945e+00,1.831946300000000027e+00,0.000000000000000000e+00,4.326280735227430729e-01,1.191682256308282950e+00
6.169590000000000352e-01,6.739967500000000333e-01,1.896168199999999970e+00,1.638954199999999917e+00,0.000000000000000000e+00,7.696703190327661703e-01,1.312099615120742246e+00
1.168593500000000007e-01,1.044986100000000057e-01,2.859303999999999846e+00,2.974714500000000150e+00,0.000000000000000000e+00,3.070561186493439565e-01,1.627145660351279055e+00
1.210573000000000066e-01,1.411276900000000001e-01,3.040240299999999785e+00,3.401279000000000163e+00,0.000000000000000000e+00,3.167167346383831239e-01,1.679607156450579009e+00
7.998746599999999596e-01,8.094036999999999482e-01,3.335164999999999935e+00,3.484182600000000019e+00,0.000000000000000000e+00,8.792486565244214125e-01,1.763600351553605172e+00
8.694467000000000168e-01,8.975794999999999746e-01,3.091111199999999837e+00,2.675804100000000130e+00,0.000000000000000000e+00,9.189412386001620803e-01,1.696510978449594420e+00
3.051419000000000215e-01,3.257980600000000004e-01,3.484143700000000177e+00,3.240408700000000142e+00,0.000000000000000000e+00,5.260924538519822224e-01,1.804495608196373668e+00
4.721337600000000134e-01,5.084317299999999706e-01,1.944101999999999997e+00,2.008144999999999847e+00,0.000000000000000000e+00,6.731773466182592314e-01,1.324001132930028968e+00
6.880908999999999498e-01,6.502082300000000536e-01,1.449791800000000075e+00,1.450518299999999927e+00,0.000000000000000000e+00,8.134765515981391415e-01,1.133908550104460566e+00
5.229968000000000394e-01,5.206694600000000284e-01,3.372267200000000020e+00,3.017303200000000185e+00,0.000000000000000000e+00,7.105286764093340368e-01,1.770405603244634918e+00
