pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
6.239466000000000179e-01,5.925962299999999461e-01,1.751446899999999918e-01,2.206042300000000123e-01,0.000000000000000000e+00,1.831424745928698916e-02,2.980258042519137382e-02
1.306413999999999964e+00,1.298513400000000040e+00,1.570245500000000127e-01,1.418527699999999891e-01,0.000000000000000000e+00,3.351975089406244307e-02,2.293248133107274669e-02
4.146658799999999867e-01,3.929445400000000088e-01,8.170017000000000251e-02,6.575883000000000422e-02,0.000000000000000000e+00,1.541621451589202454e-02,2.670300732127375842e-02
6.196861999999999648e-01,5.625873999999999597e-01,3.185251399999999844e-01,2.288823100000000055e-01,0.000000000000000000e+00,2.952162258413314200e-02,3.813045633086496050e-02
1.842476599999999909e+00,1.820797299999999952e+00,4.324169199999999824e-01,4.989795000000000202e-01,0.000000000000000000e+00,1.174208669700577551e-01,4.401604366591799905e-02
9.772077000000000124e-01,9.649219500000000282e-01,1.839102999999999988e-01,1.786173600000000028e-01,0.000000000000000000e+00,2.855111381365007389e-02,3.042198941555269293e-02
5.247379500000000085e-01,5.643793299999999569e-01,4.287215500000000068e-01,4.811668700000000243e-01,0.000000000000000000e+00,3.545441157317379827e-02,4.475700615546129163e-02
1.315454700000000088e+00,1.297564600000000068e+00,4.976972600000000024e-02,4.447576799999999886e-02,0.000000000000000000e+00,1.770954375471034056e-02,1.135078235189099227e-02
1.646966500000000000e+00,1.474504199999999932e+00,3.977730999999999906e-01,4.458672699999999822e-01,0.000000000000000000e+00,1.160447025934402548e-01,5.597616457028831150e-02
1.412500700000000053e+00,1.392121299999999895e+00,2.823612699999999975e-02,3.516053999999999707e-02,0.000000000000000000e+00,1.451787828851034204e-02,8.354652596009004908e-03
3.763285599999999786e-01,3.915665700000000027e-01,3.453063699999999736e-01,3.164249399999999879e-01,0.000000000000000000e+00,2.118868377224031319e-02,4.740237757750132008e-02
1.832100899999999921e+00,1.941124700000000036e+00,4.217865499999999823e-01,3.867090999999999723e-01,0.000000000000000000e+00,1.231419830926885756e-01,4.909934011776533047e-02
1.259066800000000041e+00,1.311656099999999991e+00,3.211466700000000229e-01,2.720737999999999768e-01,0.000000000000000000e+00,7.280236397260737846e-02,4.911540898740435201e-02
1.380126399999999975e+00,1.532370400000000021e+00,3.280896999999999841e-01,3.346658599999999817e-01,0.000000000000000000e+00,8.470249878250346587e-02,5.004938361258808033e-02
2.142708600000000074e-01,2.056339199999999978e-01,3.037874999999999881e-01,3.812333600000000211e-01,0.000000000000000000e+00,1.324197379547324173e-02,9.124006795262704084e-02
7.784767000000000214e-01,7.931620499999999518e-01,3.131356999999999891e-02,2.114362300000000028e-02,0.000000000000000000e+00,1.151073889895865877e-02,1.634135796070815966e-02
1.697655899999999995e+00,1.686115599999999937e+00,4.139646999999999771e-02,2.940513999999999975e-02,0.000000000000000000e+00,1.752137180702470140e-02,8.958847582139122315e-03
1.869821100000000014e+00,1.992631800000000064e+00,4.422600300000000262e-01,4.359783199999999748e-01,0.000000000000000000e+00,1.154780238833346129e-01,5.401152469612388596e-02
1.254760700000000062e+00,1.343646600000000024e+00,2.011845700000000070e-01,2.092613399999999901e-01,0.000000000000000000e+00,3.665206406193244337e-02,2.990365295411247931e-02
1.847127100000000022e+00,1.796333399999999969e+00,4.001276200000000172e-01,3.528967199999999971e-01,0.000000000000000000e+00,1.127205837458270105e-01,5.568379477011242695e-02
1.362314599999999931e+00,1.369294500000000081e+00,3.537441000000000058e-01,3.221857499999999930e-01,0.000000000000000000e+00,8.710949603803250230e-02,5.101938063128559631e-02
6.159014000000000433e-01,5.839336499999999708e-01,4.595939199999999891e-01,4.633619800000000066e-01,0.000000000000000000e+00,4.820555777086289739e-02,4.572464871379549461e-02
9.990590000000000304e-01,9.811396599999999690e-01,1.130041700000000010e-01,1.261830499999999911e-01,0.000000000000000000e+00,1.922742520463933610e-02,1.885637398865434161e-02
1.606741799999999998e+00,1.543534399999999973e+00,1.140649100000000055e-01,1.475472499999999909e-01,0.000000000000000000e+00,2.429070295401102378e-02,1.409558299610200530e-02
1.893384600000000084e+00,1.891431499999999932e+00,3.107844099999999832e-02,3.186469499999999844e-02,0.000000000000000000e+00,1.747631196791817401e-02,7.824847602349837769e-03
1.090583400000000092e+00,1.089869500000000047e+00,4.511600000000000055e-01,4.941074799999999878e-01,0.000000000000000000e+00,9.794380276464662027e-02,4.599552586937125098e-02
7.806399000000000532e-01,7.661164000000000307e-01,2.568426999999999794e-01,2.949588300000000052e-01,0.000000000000000000e+00,2.690293924462529990e-02,3.541482881505994551e-02
1.093560599999999994e+00,1.073701299999999970e+00,5.394270300000000157e-02,7.014049599999999662e-02,0.000000000000000000e+00,1.490322850928616806e-02,1.131092171310543563e-02
7.321007999999999960e-01,7.276917000000000524e-01,1.416933499999999957e-01,1.307222399999999896e-01,0.000000000000000000e+00,1.731031368866549347e-02,2.713800471663309344e-02
1.732317700000000071e+00,1.722947999999999924e+00,1.663020000000000123e-02,3.445240200000000089e-03,0.000000000000000000e+00,1.561802036110851097e-02,7.595190386027199717e-03
1.574534899999999960e+00,1.586111100000000107e+00,1.670713600000000021e-01,1.927942199999999884e-01,0.000000000000000000e+00,3.700696961384436490e-02,2.378422796728958330e-02
1.012595399999999923e+00,1.019668599999999925e+00,4.059284999999999977e-02,2.119342399999999890e-02,0.000000000000000000e+00,1.313426625282128161e-02,1.249481612509763945e-02
7.639512000000000524e-01,8.017598999999999698e-01,3.798810200000000137e-01,4.593279399999999901e-01,0.000000000000000000e+00,4.296866649082794337e-02,4.209257535480574741e-02
1.975500100000000092e+00,1.991838699999999962e+00,7.861685999999999674e-02,7.431175600000000658e-02,0.000000000000000000e+00,2.338860833824877097e-02,1.441960158950308935e-02
9.844444399999999762e-01,9.922872000000000359e-01,6.733011999999999331e-02,9.183180999999999983e-02,0.000000000000000000e+00,1.418277546885658019e-02,1.383114348128888435e-02
1.375575200000000109e+00,1.629929399999999973e+00,4.478582700000000028e-01,4.248079399999999950e-01,0.000000000000000000e+00,1.346704607551336697e-01,4.979525278578270098e-02
9.091998300000000421e-01,9.074252999999999902e-01,3.530903999999999987e-02,1.930273999999999879e-02,0.000000000000000000e+00,1.202822555491873079e-02,1.427992121827007833e-02
1.089385400000000059e+00,1.103135999999999894e+00,6.828170000000000073e-02,6.978067999999999771e-02,0.000000000000000000e+00,1.530100029409842133e-02,1.233981685439455855e-02
9.307390500000000122e-01,9.841723999999999473e-01,1.457130299999999934e-01,1.745319499999999913e-01,0.000000000000000000e+00,2.080777306681327876e-02,2.412946746200586925e-02
2.252063800000000116e-01,2.123558999999999863e-01,3.443999600000000050e-01,3.447120799999999763e-01,0.000000000000000000e+00,1.445913275407622808e-02,8.821124644851131846e-02
4.667558700000000171e-01,4.696712499999999846e-01,4.263304500000000274e-01,4.499952799999999975e-01,0.000000000000000000e+00,3.314423026712191162e-02,5.056641375458615500e-02
7.035774000000000195e-01,7.151426699999999803e-01,1.729424099999999909e-01,1.754113900000000004e-01,0.000000000000000000e+00,2.062432544351450875e-02,3.288198290857775874e-02
1.226535300000000106e+00,1.230615100000000073e+00,3.573707600000000095e-01,3.793257800000000013e-01,0.000000000000000000e+00,8.102591992689746336e-02,5.304573969698226504e-02
7.704372000000000442e-01,7.229932500000000317e-01,4.590355199999999747e-01,4.445154000000000050e-01,0.000000000000000000e+00,6.278702095178588516e-02,4.575371241768256408e-02
1.574217200000000094e+00,1.498064199999999957e+00,3.484960999999999753e-01,3.072946400000000078e-01,0.000000000000000000e+00,1.110524200546750828e-01,5.475257528189884232e-02
1.504386199999999896e+00,1.688862899999999945e+00,3.706914499999999779e-01,4.725861800000000223e-01,0.000000000000000000e+00,1.227294952324012450e-01,5.589108605135527374e-02
