pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
4.009148499999999893e-01,3.929445400000000088e-01,1.008899139999999972e-01,6.575883000000000422e-02,0.000000000000000000e+00,6.182276037188892959e-01,2.698527005608800655e-01
6.220649499999999499e-01,5.625873999999999597e-01,3.157468999999999970e-01,2.288823100000000055e-01,0.000000000000000000e+00,7.675163190447483741e-01,5.195256009091371308e-01
1.771077500000000082e+00,1.820797299999999952e+00,4.694435000000000136e-01,4.989795000000000202e-01,0.000000000000000000e+00,1.267949722978005234e+00,6.393977244251030090e-01
9.808004999999999640e-01,9.649219500000000282e-01,1.855229399999999973e-01,1.786173600000000028e-01,0.000000000000000000e+00,9.783484041996490799e-01,3.946377579502498567e-01
5.285364399999999963e-01,5.643793299999999569e-01,4.358079000000000258e-01,4.811668700000000243e-01,0.000000000000000000e+00,6.950645006040806484e-01,6.175262909382887022e-01
1.329662300000000075e+00,1.297564600000000068e+00,7.214700000000000280e-02,4.447576799999999886e-02,0.000000000000000000e+00,1.143713862817094640e+00,2.321215543632258183e-01
1.603086199999999906e+00,1.474504199999999932e+00,4.191726399999999852e-01,4.458672699999999822e-01,0.000000000000000000e+00,1.212178039728488033e+00,6.037157443698151216e-01
1.413796199999999947e+00,1.392121299999999895e+00,3.736574200000000040e-02,3.516053999999999707e-02,0.000000000000000000e+00,1.180924044974950959e+00,1.663524361108066341e-01
3.803598300000000099e-01,3.915665700000000027e-01,3.602721400000000185e-01,3.164249399999999879e-01,0.000000000000000000e+00,5.994539598668108260e-01,5.522917435558855059e-01
1.801505600000000040e+00,1.941124700000000036e+00,4.377716799999999964e-01,3.867090999999999723e-01,0.000000000000000000e+00,1.287079562420287981e+00,6.105636739931389334e-01
1.245395400000000041e+00,1.311656099999999991e+00,3.284538000000000180e-01,2.720737999999999768e-01,0.000000000000000000e+00,1.086187322702672819e+00,5.260109314453454976e-01
1.370739900000000011e+00,1.532370400000000021e+00,3.378688400000000036e-01,3.346658599999999817e-01,0.000000000000000000e+00,1.138825008506574754e+00,5.293306055765149010e-01
2.221625899999999931e-01,2.056339199999999978e-01,3.205104200000000181e-01,3.812333600000000211e-01,0.000000000000000000e+00,4.525218779241507172e-01,4.836986768640162415e-01
7.986815600000000126e-01,7.931620499999999518e-01,6.406031500000000135e-03,2.114362300000000028e-02,0.000000000000000000e+00,8.848237112555246142e-01,nan
1.696073200000000059e+00,1.686115599999999937e+00,4.658493799999999935e-02,2.940513999999999975e-02,0.000000000000000000e+00,1.296137299825909528e+00,1.817046504633274273e-01
1.801446600000000009e+00,1.992631800000000064e+00,4.572591200000000189e-01,4.359783199999999748e-01,0.000000000000000000e+00,1.281812856855477190e+00,6.288758701047448829e-01
1.233176700000000015e+00,1.343646600000000024e+00,2.003762099999999990e-01,2.092613399999999901e-01,0.000000000000000000e+00,1.095722273206125807e+00,4.036516567536915234e-01
1.820464400000000094e+00,1.796333399999999969e+00,4.200023399999999740e-01,3.528967199999999971e-01,0.000000000000000000e+00,1.297139352575504834e+00,6.010522439854958376e-01
1.330749200000000076e+00,1.369294500000000081e+00,3.682979599999999798e-01,3.221857499999999930e-01,0.000000000000000000e+00,1.107392071490490570e+00,5.588703785315518591e-01
6.337182000000000093e-01,5.839336499999999708e-01,4.742747999999999964e-01,4.633619800000000066e-01,0.000000000000000000e+00,7.664809586675979114e-01,6.487520635805330560e-01
1.011852600000000102e+00,9.811396599999999690e-01,1.206172999999999967e-01,1.261830499999999911e-01,0.000000000000000000e+00,9.979206381271007453e-01,3.140968003657471086e-01
1.590618499999999935e+00,1.543534399999999973e+00,1.170993149999999955e-01,1.475472499999999909e-01,0.000000000000000000e+00,1.249974999749994931e+00,3.089996521033639976e-01
1.893877999999999950e+00,1.891431499999999932e+00,3.973346199999999717e-02,3.186469499999999844e-02,0.000000000000000000e+00,1.370749758343950964e+00,1.588522709941535549e-01
1.054305800000000071e+00,1.089869500000000047e+00,4.502449000000000034e-01,4.941074799999999878e-01,0.000000000000000000e+00,9.868677722977886591e-01,6.288188610402839496e-01
7.822961999999999971e-01,7.661164000000000307e-01,2.404328000000000021e-01,2.949588300000000052e-01,0.000000000000000000e+00,8.690293148104958343e-01,4.521567427341983136e-01
1.097958999999999907e+00,1.073701299999999970e+00,5.528913399999999673e-02,7.014049599999999662e-02,0.000000000000000000e+00,1.043280163714426223e+00,2.027473057774134835e-01
7.407573499999999811e-01,7.276917000000000524e-01,1.410828199999999977e-01,1.307222399999999896e-01,0.000000000000000000e+00,8.522560648068161493e-01,3.361938518176678659e-01
1.713378700000000032e+00,1.722947999999999924e+00,1.456569100000000040e-02,3.445240200000000089e-03,0.000000000000000000e+00,1.304376977717714770e+00,7.486205113406925460e-03
1.552867800000000020e+00,1.586111100000000107e+00,1.884149800000000097e-01,1.927942199999999884e-01,0.000000000000000000e+00,1.228464000286536795e+00,3.946652885674137856e-01
1.014669299999999996e+00,1.019668599999999925e+00,3.292701399999999751e-02,2.119342399999999890e-02,0.000000000000000000e+00,1.003144456197610612e+00,1.489587459667944536e-01
7.812394999999999756e-01,8.017598999999999698e-01,3.731531000000000153e-01,4.593279399999999901e-01,0.000000000000000000e+00,8.621433407502490098e-01,5.674816560911902785e-01
1.968922899999999920e+00,1.991838699999999962e+00,8.476253599999999944e-02,7.431175600000000658e-02,0.000000000000000000e+00,1.391187658082115197e+00,2.460324653374021675e-01
1.003320200000000106e+00,9.922872000000000359e-01,5.372204600000000246e-02,9.183180999999999983e-02,0.000000000000000000e+00,9.964875563698726291e-01,2.001104769870883093e-01
1.363634599999999919e+00,1.629929399999999973e+00,4.450585499999999972e-01,4.248079399999999950e-01,0.000000000000000000e+00,1.115818488823339116e+00,6.239854164962511662e-01
9.102869999999999573e-01,9.074252999999999902e-01,1.526612800000000034e-02,1.930273999999999879e-02,0.000000000000000000e+00,9.478046212168412810e-01,2.429229919130752174e-02
1.103144799999999925e+00,1.103135999999999894e+00,5.143373500000000126e-02,6.978067999999999771e-02,0.000000000000000000e+00,1.046351613942464454e+00,1.938017208385931778e-01
9.428345999999999671e-01,9.841723999999999473e-01,1.525490300000000021e-01,1.745319499999999913e-01,0.000000000000000000e+00,9.602456456553187802e-01,3.562773077253166831e-01
2.257984899999999906e-01,2.123558999999999863e-01,3.969302499999999845e-01,3.447120799999999763e-01,0.000000000000000000e+00,4.618113251101579331e-01,5.504280788622615272e-01
4.672663799999999812e-01,4.696712499999999846e-01,4.447122499999999756e-01,4.499952799999999975e-01,0.000000000000000000e+00,6.529807424419191708e-01,6.248194459201793505e-01
7.130482000000000209e-01,7.151426699999999803e-01,1.809007800000000110e-01,1.754113900000000004e-01,0.000000000000000000e+00,8.328812940629655159e-01,3.848033393825994186e-01
1.205230999999999941e+00,1.230615100000000073e+00,3.792588399999999860e-01,3.793257800000000013e-01,0.000000000000000000e+00,1.061520419021697359e+00,5.664478175436815643e-01
7.839656999999999876e-01,7.229932500000000317e-01,4.539300499999999738e-01,4.445154000000000050e-01,0.000000000000000000e+00,8.543968047693062395e-01,6.311175009457430374e-01
1.558292400000000022e+00,1.498064199999999957e+00,3.625183699999999787e-01,3.072946400000000078e-01,0.000000000000000000e+00,1.204632682604950711e+00,5.526737735771437565e-01
1.470285199999999959e+00,1.688862899999999945e+00,3.908687800000000268e-01,4.725861800000000223e-01,0.000000000000000000e+00,1.170068801395883762e+00,5.726615405280853777e-01
9.207739999999999814e-01,9.329321999999999893e-01,1.658515299999999970e-01,1.543771499999999908e-01,0.000000000000000000e+00,9.481119132254377524e-01,3.738249055373384366e-01
2.771612399999999754e-01,2.728881000000000223e-01,2.325516199999999936e-02,7.666236999999999358e-02,0.000000000000000000e+00,5.222720938361535836e-01,nan
1.207405599999999968e+00,1.161622600000000061e+00,4.173846199999999840e-01,3.916483499999999784e-01,0.000000000000000000e+00,1.055333122762665887e+00,6.004015156543160980e-01
1.067451200000000044e+00,1.049177400000000038e+00,9.175395999999999552e-02,8.435375999999999985e-02,0.000000000000000000e+00,1.027618119731255053e+00,2.708035819556307011e-01
6.155352600000000285e-01,6.326893599999999784e-01,6.972288999999999570e-02,8.406318000000000124e-02,0.000000000000000000e+00,7.744465120329485641e-01,2.125910863606468304e-01
6.731331000000000397e-01,7.051310499999999815e-01,3.203056000000000236e-01,3.514053200000000210e-01,0.000000000000000000e+00,7.995987493737093388e-01,5.263272176127697932e-01
1.839108100000000023e+00,1.825377800000000050e+00,4.059495300000000029e-01,3.724461199999999916e-01,0.000000000000000000e+00,1.307885736599340598e+00,5.811628515313070897e-01
3.498294399999999915e-01,3.635170200000000240e-01,1.614489299999999905e-01,1.283934100000000134e-01,0.000000000000000000e+00,5.795758276532934072e-01,3.502648997544572929e-01
1.145896000000000026e+00,1.158729700000000085e+00,2.629307200000000067e-01,2.785175699999999921e-01,0.000000000000000000e+00,1.050317475813860701e+00,4.716664817431910905e-01
1.182424300000000095e+00,1.167928999999999995e+00,1.378424299999999880e-01,1.071900100000000022e-01,0.000000000000000000e+00,1.076696289582164345e+00,3.280630732039191422e-01
1.788231499999999974e+00,1.836751299999999976e+00,3.228152000000000243e-01,3.027970500000000120e-01,0.000000000000000000e+00,1.297775673989923328e+00,5.169207192597332634e-01
1.613664500000000057e+00,1.620514599999999916e+00,8.874079599999999679e-02,7.927776999999999741e-02,0.000000000000000000e+00,1.260431910100660691e+00,2.608680509376339884e-01
1.134510499999999977e+00,1.298918500000000087e+00,4.141301499999999747e-01,4.412311300000000269e-01,0.000000000000000000e+00,1.027829752439576083e+00,5.961504172606104657e-01
1.229391799999999924e+00,1.252598199999999995e+00,2.526034699999999966e-01,2.497140300000000035e-01,0.000000000000000000e+00,1.086773021380269544e+00,4.566161736075497468e-01
3.138768000000000113e-01,2.929999999999999827e-01,1.101900299999999944e-01,3.825427599999999678e-02,0.000000000000000000e+00,5.552254857262948207e-01,2.400636457275445168e-01
1.048303599999999891e+00,1.040261700000000067e+00,4.172834000000000265e-02,5.982356999999999952e-02,0.000000000000000000e+00,1.020330485676087307e+00,1.626842831990847338e-01
